lat,lon,country,state,county,species,year,sex,sc,doy,elevation,tmax_wt,tmax_sp,tmin_wt,tmin_sp,ppt_wt,ppt_sp,NA_L3CODE,NA_L3NAME,NA_L2CODE,NA_L2NAME,LT_Tmax_wt,LT_Tmax_sp,LT_Tmin_wt,LT_Tmin_sp,LT_PPT_wt,LT_PPT_sp,Tmax_wt_anm,Tmax_sp_anm,Tmin_wt_anm,Tmin_sp_anm,PPT_wt_anm,PPT_sp_anm
40.82811,-73.42783,US,New York,Suffolk,Populus grandidentata,2008,M,New York_Suffolk,103,22.62636375427246,5.509081649780273,7.300869750976562,0.7893098831176758,1.1929939270019532,362.8631896972656,285.04520416259766,8.1.7,Northeastern Coastal Zone,8.1,MIXED WOOD PLAINS,5.492128312991838,6.554071627544756,-0.15772685162344155,0.6938582109252955,294.32724697016056,288.6704624567112,0.01695333678843535,0.7467981234318062,0.9470367347411174,0.4991357160766576,0.232856262655334,-0.01255846636770883
39.9974535,-105.2780245,US,Colorado,Boulder,Populus deltoides,1991,F,Colorado_Boulder,137,2248.5419921875,-1.439189910888672,7.6729736328125,-14.674957275390623,-5.827272033691406,35.68071913719177,136.9882106781006,9.4.1,High Plains,9.4,SOUTH CENTRAL SEMIARID PRAIRIES,1.4987217991723352,6.625744409120384,-11.085564002990722,-7.505557633087414,56.15174219204208,159.1321792955158,-2.937911710061007,1.047229223692116,-3.589393272399901,1.6782855993960082,-0.3645661248557217,-0.13915456141835933
48.38833,-115.555,US,Montana,Lincoln,Populus balsamifera,1957,F,Montana_Lincoln,214,1296.5765380859375,-0.5150841236114502,3.789434051513672,-8.209944152832032,-6.1467021942138675,207.1864471435547,113.8329372406006,6.2.3,Columbia Mountains/Northern Rockies,6.2,WESTERN CORDILLERA,-2.0180915111959985,4.4849984991951155,-8.948534532320702,-5.803729400634764,182.92600192134665,113.25908533561127,1.5030073875845482,-0.6955644476814435,0.7385903794886701,-0.3429727935791034,0.1326243670521997,0.00506671851789075
42.535628,-76.610779,US,New York,Tompkins,Populus balsamifera,1915,M,New York_Tompkins,212,366.6954040527344,-0.4956527709960938,1.6650917053222656,-7.594882965087891,-6.1667522430419925,240.87975311279297,105.31141471862792,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,1.7788802927075813,5.166510396688676,-5.212854963399596,-3.9188090668005096,169.23657830448474,220.63843431328525,-2.274533063703675,-3.5014186913664105,-2.382028001688295,-2.247943176241483,0.4233315015351483,-0.5226968726169626
46.666667,-116.25,US,Idaho,Owyhee,Populus tremuloides,1995,M,Idaho_Owyhee,110,1457.567626953125,1.2764395713806151,8.831837463378907,-5.717208480834961,-0.85032958984375,94.87086200714111,137.07278442382813,6.2.3,Columbia Mountains/Northern Rockies,6.2,WESTERN CORDILLERA,2.1134579769130486,8.880528852318516,-6.024663983522835,-1.7846688676080775,90.62423728518569,90.3415861364573,-0.8370184055324335,-0.04869138893960922,0.30745550268787447,0.9343392777643278,0.04685970165565892,0.5172722805285404
43.605185,-116.198222,US,Idaho,Ada,Populus trichocarpa,2012,M,Idaho_Ada,95,934.78924560546875,5.028429412841797,12.903654479980467,-6.200134658813477,2.477448272705078,110.55334568023682,120.01921081542967,10.1.8,Snake River Plain,10.1,COLD DESERTS,4.1222879021349605,11.326159235208976,-3.65708776014336,0.799149112260643,116.22697209228905,92.57564056528716,0.9061415107068368,1.577495244771491,-2.543046898670117,1.678299160444435,-0.04881505824265232,0.2964448323831848
45.1813889,-93.0847222,US,Minnesota,Anoka,Populus deltoides,2001,F,Minnesota_Anoka,114,276.8253479003906,-10.150890350341797,2.247538375854492,-17.750942993164063,-8.175228118896484,100.15692329406738,265.32873725891113,8.1.4,North Central Hardwood Forests,8.1,MIXED WOOD PLAINS,-3.254617104186849,4.152340206378649,-11.233955448603226,-6.856605264599583,67.4432932480311,182.5317363249354,-6.896273246154948,-1.904801830524157,-6.516987544560838,-1.3186228542969012,0.4850538648183718,0.45360331633828305
43.07392,-72.40737,US,New Hampshire,Cheshire,Populus grandidentata,1972,F,New Hampshire_Cheshire,144,315.6125793457031,2.17284984588623,2.2646835327148436,-5.856620407104492,-5.514128875732422,237.40782928466797,342.14915466308594,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,1.0059011400251072,4.541583644241847,-6.504205704866829,-4.554402453638925,256.98224738622116,262.90196527428986,1.166948705861123,-2.276900111527003,0.6475852977623369,-0.9597264220934968,-0.07617031254355328,0.30143247238991233
32.955502,-108.605246,US,New Mexico,Grant,Populus fremontii,1903,M,New Mexico_Grant,97,1769.7218017578125,9.253822326660156,15.730499267578123,-1.6816396713256836,0.42536039352416993,68.2378282546997,41.71679508686066,13.1.1,Arizona/New Mexico Mountains,13.1,UPPER GILA MOUNTAINS,10.086582516815705,16.368312059931394,-1.7656552693500351,2.14280483336008,69.83509197882424,37.98216809854162,-0.8327601901555468,-0.6378127923532713,0.08401559802435155,-1.71744443983591,-0.02287193556799297,0.09832579800683974
39.915882,-75.707667,US,Pennsylvania,Chester,Populus grandidentata,1931,F,Pennsylvania_Chester,122,133.71568298339844,3.955021667480469,7.185280609130859,-2.062847709655762,0.466007947921753,156.8876190185547,276.14361572265625,8.3.1,Northern Piedmont,8.3,SOUTHEASTERN USA PLAINS,5.488245922023967,9.823877857112084,-1.5514499128362853,0.4009699870577144,251.7520994677786,281.6001901995234,-1.5332242545434984,-2.6385972479812247,-0.5113977968194765,0.06503796086403862,-0.3768170380694898,-0.01937702695797538
46.410478,-114.192601,US,Montana,Ravalli,Populus tremuloides,1973,M,Montana_Ravalli,116,1800.298583984375,-5.011935806274414,4.3722412109375,-13.308940124511718,-5.301339721679687,81.08292388916016,53.03938865661621,6.2.10,Middle Rockies,6.2,WESTERN CORDILLERA,-1.2251997869809044,3.8092056375090824,-9.226571893207096,-6.140611753063041,120.70873633982772,106.27219689120766,-3.78673601929351,0.5630355734284178,-4.082368231304621,0.8392720313833539,-0.3282762594673362,-0.5009100196647541
47.130955,-122.502686,US,Washington,Pierce,Populus tremuloides,1950,M,Washington_Pierce,100,673.7696533203125,3.2569313049316406,5.781457901000977,-2.101741981506348,-0.7916023254394531,811.1637420654297,406.4395904541016,7.1.7,Strait of Georgia/Puget Lowland,7.1,MARINE WEST COAST FOREST,3.75051771442769,8.065144848222493,-1.2731628373228956,-0.32960521054117564,641.2875450687085,311.33555141545145,-0.4935864094960496,-2.2836869472215167,-0.8285791441834522,-0.46199711489827744,0.26489863759714904,0.3054711824790665
42.865012,-112.444161,US,Idaho,Bannock,Populus alba,1939,F,Idaho_Bannock,123,1715.1043701171875,1.357161045074463,7.1039878845214846,-4.964326477050781,-3.854444885253906,74.57055854797363,59.26164722442627,10.1.8,Snake River Plain,10.1,COLD DESERTS,-0.47475761577360664,6.323740436249421,-8.13756311950037,-3.782629123024579,106.2510883592751,102.4606079734674,1.8319186608480695,0.7802474482720632,3.1732366424495897,-0.07181576222932717,-0.2981666381070622,-0.4216153076139045
43.0286,-112.6033,US,Idaho,Bingham,Populus angustifolia,1987,F,Idaho_Bingham,153,1560.0555419921875,1.4945857048034668,8.683279418945313,-8.89412841796875,-1.661503219604492,43.947856187820435,87.97880840301514,10.1.8,Snake River Plain,10.1,COLD DESERTS,0.08430959056999764,7.043386504229378,-7.5809665022866195,-3.066868756363371,77.53255754478907,80.2714404314506,1.4102761142334692,1.639892914715935,-1.31316191568213,1.4053655367588789,-0.43316901209620745,0.09601631576732944
32.78218871,-106.1798539,US,New Mexico,Otero,Populus fremontii,1939,F,New Mexico_Otero,114,1611.20166015625,11.399525451660155,18.337074279785156,-1.073669147491455,3.541279983520508,50.93416452407837,41.136542320251465,10.2.4,Chihuahuan Desert,10.2,WARM DESERTS,10.194467302096092,17.692561385210823,-1.5860993910492471,3.1771929363443077,45.844990618254485,41.91908969331689,1.2050581495640618,0.6445128945743335,0.5124302435577921,0.36408704717620033,0.11100828764915234,-0.0186680430989938
42.51908,-111.26824,US,Idaho,Bear Lake,Populus tremuloides,2018,F,Idaho_Bear Lake,156,2064.809814453125,-1.4342041015624432,2.0913818359375114,-11.460693359374943,-6.236791992187477,100.17155517578124,172.700390625,6.2.10,Middle Rockies,6.2,WESTERN CORDILLERA,-1.831063979674698,4.368962034157345,-10.365931936361022,-6.217343709128243,100.28259367688229,103.89382754277784,0.3968598781122547,-2.277580198219834,-1.0947614230139209,-0.0194482830592344,-0.0011072559756363,0.6622776801046374
46.931865,-114.44262,US,Montana,Missoula,Populus balsamifera,1938,F,Montana_Missoula,169,1509.1319580078125,0.3732338190078736,3.0374425888061523,-7.033725738525391,-5.134727096557617,155.31765937805176,113.79877090454102,6.2.3,Columbia Mountains/Northern Rockies,6.2,WESTERN CORDILLERA,-0.9179745061291472,4.366145395481287,-8.53411899760618,-5.776951872561157,144.37490115602137,109.79033734682228,1.2912083251370208,-1.328702806675135,1.5003932590807896,0.6422247760035402,0.07579404823422113,0.03650989380838044
45.583889,-93.6563873,US,Minnesota,Mille Lacs,Populus tremuloides,1998,F,Minnesota_Mille Lacs,113,360.8216552734375,-0.4272313594818115,3.383539581298828,-6.857450866699219,-6.137743377685547,54.96655988693237,181.39337921142575,8.1.4,North Central Hardwood Forests,8.1,MIXED WOOD PLAINS,-4.460596450203556,3.114992799766425,-12.39209795547744,-8.107602553567965,59.317062245162866,171.81293951531418,4.033365090721745,0.26854678153240297,5.53464708877822,1.9698591758824175,-0.07334318648906561,0.05576087414101681
34.011514,-95.512429,US,Oklahoma,Choctaw,Populus deltoides,1936,F,Oklahoma_Choctaw,101,148.75460815429688,9.2061004638671875,22.36259765625,1.747949409484863,9.364413452148437,136.35829162597656,198.11326217651367,8.3.7,South Central Plains,8.3,SOUTHEASTERN USA PLAINS,11.520010896456444,18.212796860382337,2.9092465433680412,7.0752560113858785,214.7376357321012,363.5962746072016,-2.3139104325892568,4.149800795867662,-1.161297133883178,2.2891574407625583,-0.3650004985800804,-0.45512845974415345
45.714833,-121.4645,US,Washington,Klickitat,Populus trichocarpa,2009,F,Washington_Klickitat,83,620.88519287109375,1.7668840408325197,7.502609252929688,-4.782085418701172,-0.5417665958404541,254.25070190429688,116.1224136352539,6.2.8,Eastern Cascades Slopes and Foothills,6.2,WESTERN CORDILLERA,3.890806300723452,9.836481386072496,-2.183035224522069,0.40332675240495686,260.1592190881503,93.06486272401168,-2.1239222598909326,-2.3338721331428074,-2.5990501941791027,-0.9450933482454108,-0.02271115820751065,0.24775785657816407
45.679653,-111.038558,US,Montana,Gallatin,Populus angustifolia,1906,M,Montana_Gallatin,130,1915.5181884765625,-2.623411750793457,-1.1453722953796386,-11.35009307861328,-11.446749114990237,78.5331039428711,152.2424278259277,6.2.10,Middle Rockies,6.2,WESTERN CORDILLERA,-2.5029916545597164,3.449167226668166,-11.11623126143116,-7.288653843983882,89.71790485002226,135.98387239376035,-0.12042009623374073,-4.594539522047805,-0.2338618171821203,-4.158095271006355,-0.12466631856649286,0.11956238005260236
40.044831,-75.438805,US,Pennsylvania,Chester,Populus grandidentata,1909,F,Pennsylvania_Chester,116,133.71568298339844,4.710544586181641,7.553897857666016,-1.9886625289916993,-0.9455778121948242,284.2219772338867,266.09471893310547,8.3.1,Northern Piedmont,8.3,SOUTHEASTERN USA PLAINS,5.488245922023967,9.823877857112084,-1.5514499128362853,0.4009699870577144,251.7520994677786,281.6001901995234,-0.7777013358423268,-2.2699799994460683,-0.4372126161554139,-1.3465477992525383,0.12897559875270825,-0.05506200565927097
40.892321,-74.477378,US,New Jersey,Morris,Populus tremuloides,1905,F,New Jersey_Morris,120,195.9412841796875,-0.02619500160217285,7.59208984375,-7.516566467285156,-2.2052961349487306,229.2851600646973,174.93028831481934,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,4.362556993052111,8.023871984401671,-2.741383682817726,-1.044789167592505,261.59003230531334,289.49822044180223,-4.388751994654284,-0.43178214065167086,-4.775182784467431,-1.1605069673562256,-0.1234942782640571,-0.3957465850813907
43.606699,-116.20634,US,Idaho,Ada,Populus trichocarpa,2015,M,Idaho_Ada,96,934.78924560546875,6.474557495117187,15.977479553222656,-0.5036448001861572,3.181628608703613,151.8198280334473,72.27344036102295,10.1.8,Snake River Plain,10.1,COLD DESERTS,4.1222879021349605,11.326159235208976,-3.65708776014336,0.799149112260643,116.22697209228905,92.57564056528716,2.3522695929822266,4.6513203180136795,3.1534429599572027,2.3824794964429703,0.3062357669689275,-0.2193039127819643
35.32229884,-106.55951781,US,New Mexico,Sandoval,Populus fremontii,1953,F,New Mexico_Sandoval,170,2044.810302734375,2.8733686447143554,12.498484802246091,-8.553068542480469,-1.0060587882995606,26.44137477874756,45.580095291137695,10.1.7,Arizona/New Mexico Plateau,10.1,COLD DESERTS,4.749779177116135,11.581595925723803,-6.652883109723106,-1.7429513625337285,48.25291726044679,56.23954231578575,-1.87641053240178,0.916888876522286,-1.9001854327573628,0.7368925742341679,-0.4520253638545972,-0.18953651800356272
42.723615,-112.013131,US,Idaho,Bannock,Populus tremuloides,1946,F,Idaho_Bannock,117,1715.1043701171875,-1.6923835754394532,6.755258941650391,-8.53155288696289,-2.9785362243652345,87.03970909118652,122.818265914917,10.1.3,Northern Basin and Range,10.1,COLD DESERTS,-0.47475761577360664,6.323740436249421,-8.13756311950037,-3.782629123024579,106.2510883592751,102.4606079734674,-1.2176259596658463,0.4315185054009696,-0.3939897674625197,0.8040928986593445,-0.1808111292293557,0.1986876551300701
44.0404,-116.3294,US,Idaho,Gem,Populus balsamifera,2008,F,Idaho_Gem,115,1083.607421875,3.1118722915649415,8.251900482177735,-3.787990188598633,-1.0402766227722169,161.16250610351565,61.9368314743042,10.1.8,Snake River Plain,10.1,COLD DESERTS,2.7839358983403555,9.745838793586284,-4.864274891129994,-0.4846843876595749,188.78864084292263,119.28350526128496,0.327936393224586,-1.4939383114085487,1.0762847025313609,-0.555592235112642,-0.14633367037369976,-0.4807594617660299
38.789109,-104.864165,US,Colorado,El Paso,Populus tremuloides,1937,M,Colorado_El Paso,114,1968.2843017578125,4.5664325714111325,6.931669616699219,-8.033328247070312,-6.1963249206542965,22.110029935836792,76.52191638946533,6.2.14,Southern Rockies,6.2,WESTERN CORDILLERA,3.549618111121453,9.591051144960549,-9.495842111878476,-5.692500620609572,26.18777125877849,122.40687671665384,1.0168144602896794,-2.6593815282613296,1.462513864808164,-0.5038243000447249,-0.15571165956227698,-0.3748560665705288
43.605219,-116.1982,US,Idaho,Ada,Populus trichocarpa,2010,M,Idaho_Ada,96,934.78924560546875,0.7198118686676025,12.103146362304688,-7.138965606689453,1.1806480407714843,113.93993377685548,102.0515480041504,10.1.8,Snake River Plain,10.1,COLD DESERTS,4.1222879021349605,11.326159235208976,-3.65708776014336,0.799149112260643,116.22697209228905,92.57564056528716,-3.402476033467358,0.7769871270957118,-3.481877846546093,0.3814989285108414,-0.01967734575084297,0.10235854033524668
46,-83.66666,US,Michigan,Chippewa,Populus tremuloides,1981,M,Michigan_Chippewa,123,219.1117401123047,-4.3132682800292965,2.1645315170288084,-12.17163314819336,-5.5548828125,191.29182052612305,164.13536834716797,5.2.1,Northern Lakes and Forests,5.2,MIXED WOOD SHIELD,-1.9288385252136797,0.1940308982083787,-7.992739061905165,-8.025311849337665,169.6761125318883,187.47944903445844,-2.384429754815617,1.9705006188204297,-4.178894086288195,2.4704290368376656,0.12739393702323523,-0.1245154111958152
39.66438,-105.19463,US,Colorado,Jefferson,Populus angustifolia,1923,M,Colorado_Jefferson,130,2173.093017578125,2.9979890823364257,3.588378143310547,-10.258878326416015,-11.101731872558592,47.97056770324707,131.52190780639648,6.2.14,Southern Rockies,6.2,WESTERN CORDILLERA,2.2420923859891246,7.419829666314006,-11.139780887021857,-7.1887034812093775,45.551921748145155,148.69193960574495,0.7558966963473011,-3.8314515230034583,0.8809025606058416,-3.913028391349214,0.05309646360200821,-0.11547385719007108
42.27875,-72.40038,US,Massachusetts,Hampshire,Populus tremuloides,1930,F,Massachusetts_Hampshire,123,223.085205078125,1.0598086357116698,5.294321441650391,-4.830492782592773,-2.947701835632324,210.69838333129883,233.92802047729492,8.1.7,Northeastern Coastal Zone,8.1,MIXED WOOD PLAINS,2.273719781201523,5.623350830238407,-5.029825999130637,-3.1101357144618227,262.144605182874,285.0312329019018,-1.213911145489853,-0.3290293885880162,0.1993332165378634,0.16243387882949856,-0.19625130876023905,-0.17928986905864758
46.9562,-114.0511,US,Montana,Missoula,Populus tremuloides,1964,M,Montana_Missoula,121,1509.1319580078125,-1.8283220291137696,1.0761786460876466,-10.442449188232422,-8.0680999755859375,128.8907642364502,107.94001770019533,6.2.10,Middle Rockies,6.2,WESTERN CORDILLERA,-0.9179745061291472,4.366145395481287,-8.53411899760618,-5.776951872561157,144.37490115602137,109.79033734682228,-0.9103475229846224,-3.2899667493936406,-1.908330190626241,-2.2911481030247804,-0.10724950663576877,-0.01685321032197828
42.163531,-80.101233,US,Pennsylvania,Erie,Populus deltoides,1933,F,Pennsylvania_Erie,145,360.0387878417969,3.724471664428711,2.939408302307129,-4.150998306274414,-3.053230094909668,162.37929916381836,276.0242233276367,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,1.992875930919486,5.2088683613208175,-4.1237496285052115,-3.1396410735915685,221.38982630034624,265.02979011183027,1.7315957335092251,-2.2694600590136886,-0.0272486777692027,0.08641097868190073,-0.2665457944597321,0.04148376381072977
34.958971,-106.6919,US,New Mexico,Bernalillo,Populus deltoides,1925,F,New Mexico_Bernalillo,104,1811.67041015625,3.9793212890625,16.598489379882814,-7.585787963867188,0.39750304222106936,28.420461177825928,22.186286687850952,10.1.7,Arizona/New Mexico Plateau,10.1,COLD DESERTS,6.767440926826607,14.056403100791098,-4.733184866824391,0.19206720467124735,42.305289140829615,50.97542895067421,-2.7881196377641073,2.542086279091716,-2.852603097042796,0.205435837549822,-0.32820548553119766,-0.5647650810487684
41.88484,-111.56588,US,Utah,Cache,Populus tremuloides,2018,F,Utah_Cache,140,1918.077880859375,0.40461425781251137,4.322290039062523,-10.841040039062475,-6.3283203124999545,84.37342529296876,172.14134765625,6.2.13,Wasatch and Uinta Mountains,6.2,WESTERN CORDILLERA,-0.6708541063181422,5.670048168076187,-9.343006397829216,-4.863385725582346,122.88121516773256,136.7620495779374,1.0754683641306535,-1.3477581290136644,-1.498033641233258,-1.4649345869176085,-0.31337409727109844,0.25869236522483363
